precio_compra, tam, num_puertas,cantidad_personas,tam_maletera,seguridad,calificacion
intermedio,intermedio,3,4,grande,intermedio,aceptable
intermedio,intermedio,3,4,grande,alto,muy_bueno
intermedio,intermedio,3,mas_de_4,pequeño,bajo,inaceptable
intermedio,intermedio,3,mas_de_4,pequeño,intermedio,aceptable
intermedio,intermedio,3,mas_de_4,pequeño,alto,aceptable
intermedio,intermedio,3,mas_de_4,intermedio,bajo,inaceptable
intermedio,intermedio,3,mas_de_4,intermedio,intermedio,aceptable
intermedio,intermedio,3,mas_de_4,intermedio,alto,muy_bueno
intermedio,intermedio,3,mas_de_4,grande,bajo,inaceptable
intermedio,intermedio,3,mas_de_4,grande,intermedio,aceptable
intermedio,intermedio,3,mas_de_4,grande,alto,muy_bueno
intermedio,intermedio,4,2,pequeño,bajo,inaceptable
intermedio,intermedio,4,2,pequeño,intermedio,inaceptable
intermedio,intermedio,4,2,pequeño,alto,inaceptable
intermedio,intermedio,4,2,intermedio,bajo,inaceptable
intermedio,intermedio,4,2,intermedio,intermedio,inaceptable
intermedio,intermedio,4,2,intermedio,alto,inaceptable
intermedio,intermedio,4,2,grande,bajo,inaceptable
intermedio,intermedio,4,2,grande,intermedio,inaceptable
intermedio,intermedio,4,2,grande,alto,inaceptable
intermedio,intermedio,4,4,pequeño,bajo,inaceptable
intermedio,intermedio,4,4,pequeño,intermedio,aceptable
intermedio,intermedio,4,4,pequeño,alto,aceptable
intermedio,intermedio,4,4,intermedio,bajo,inaceptable
intermedio,intermedio,4,4,intermedio,intermedio,aceptable
intermedio,intermedio,4,4,intermedio,alto,muy_bueno
intermedio,intermedio,4,4,grande,bajo,inaceptable
intermedio,intermedio,4,4,grande,intermedio,aceptable
intermedio,intermedio,4,4,grande,alto,muy_bueno
intermedio,intermedio,4,mas_de_4,pequeño,bajo,inaceptable
intermedio,intermedio,4,mas_de_4,pequeño,intermedio,aceptable
intermedio,intermedio,4,mas_de_4,pequeño,alto,aceptable
intermedio,intermedio,4,mas_de_4,intermedio,bajo,inaceptable
intermedio,intermedio,4,mas_de_4,intermedio,intermedio,aceptable
intermedio,intermedio,4,mas_de_4,intermedio,alto,muy_bueno
intermedio,intermedio,4,mas_de_4,grande,bajo,inaceptable
intermedio,intermedio,4,mas_de_4,grande,intermedio,aceptable
intermedio,intermedio,4,mas_de_4,grande,alto,muy_bueno
intermedio,intermedio,mas_de_4,2,pequeño,bajo,inaceptable
intermedio,intermedio,mas_de_4,2,pequeño,intermedio,inaceptable
intermedio,intermedio,mas_de_4,2,pequeño,alto,inaceptable
intermedio,intermedio,mas_de_4,2,intermedio,bajo,inaceptable
intermedio,intermedio,mas_de_4,2,intermedio,intermedio,inaceptable
intermedio,intermedio,mas_de_4,2,intermedio,alto,inaceptable
intermedio,intermedio,mas_de_4,2,grande,bajo,inaceptable
intermedio,intermedio,mas_de_4,2,grande,intermedio,inaceptable
intermedio,intermedio,mas_de_4,2,grande,alto,inaceptable
intermedio,intermedio,mas_de_4,4,pequeño,bajo,inaceptable
intermedio,intermedio,mas_de_4,4,pequeño,intermedio,aceptable
intermedio,intermedio,mas_de_4,4,pequeño,alto,aceptable
intermedio,intermedio,mas_de_4,4,intermedio,bajo,inaceptable
intermedio,intermedio,mas_de_4,4,intermedio,intermedio,aceptable
intermedio,intermedio,mas_de_4,4,intermedio,alto,muy_bueno
intermedio,intermedio,mas_de_4,4,grande,bajo,inaceptable
intermedio,intermedio,mas_de_4,4,grande,intermedio,aceptable
intermedio,intermedio,mas_de_4,4,grande,alto,muy_bueno
intermedio,intermedio,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
intermedio,intermedio,mas_de_4,mas_de_4,pequeño,intermedio,aceptable
intermedio,intermedio,mas_de_4,mas_de_4,pequeño,alto,aceptable
intermedio,intermedio,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
intermedio,intermedio,mas_de_4,mas_de_4,intermedio,intermedio,aceptable
intermedio,intermedio,mas_de_4,mas_de_4,intermedio,alto,muy_bueno
intermedio,intermedio,mas_de_4,mas_de_4,grande,bajo,inaceptable
intermedio,intermedio,mas_de_4,mas_de_4,grande,intermedio,aceptable
intermedio,intermedio,mas_de_4,mas_de_4,grande,alto,muy_bueno
intermedio,bajo,2,2,pequeño,bajo,inaceptable
intermedio,bajo,2,2,pequeño,intermedio,inaceptable
intermedio,bajo,2,2,pequeño,alto,inaceptable
intermedio,bajo,2,2,intermedio,bajo,inaceptable
intermedio,bajo,2,2,intermedio,intermedio,inaceptable
intermedio,bajo,2,2,intermedio,alto,inaceptable
intermedio,bajo,2,2,grande,bajo,inaceptable
intermedio,bajo,2,2,grande,intermedio,inaceptable
intermedio,bajo,2,2,grande,alto,inaceptable
intermedio,bajo,2,4,pequeño,bajo,inaceptable
intermedio,bajo,2,4,pequeño,intermedio,aceptable
intermedio,bajo,2,4,pequeño,alto,bueno
intermedio,bajo,2,4,intermedio,bajo,inaceptable
intermedio,bajo,2,4,intermedio,intermedio,aceptable
intermedio,bajo,2,4,intermedio,alto,bueno
intermedio,bajo,2,4,grande,bajo,inaceptable
intermedio,bajo,2,4,grande,intermedio,bueno
intermedio,bajo,2,4,grande,alto,muy_bueno
intermedio,bajo,2,mas_de_4,pequeño,bajo,inaceptable
intermedio,bajo,2,mas_de_4,pequeño,intermedio,inaceptable
intermedio,bajo,2,mas_de_4,pequeño,alto,inaceptable
intermedio,bajo,2,mas_de_4,intermedio,bajo,inaceptable
intermedio,bajo,2,mas_de_4,intermedio,intermedio,aceptable
intermedio,bajo,2,mas_de_4,intermedio,alto,bueno
intermedio,bajo,2,mas_de_4,grande,bajo,inaceptable
intermedio,bajo,2,mas_de_4,grande,intermedio,bueno
intermedio,bajo,2,mas_de_4,grande,alto,muy_bueno
intermedio,bajo,3,2,pequeño,bajo,inaceptable
intermedio,bajo,3,2,pequeño,intermedio,inaceptable
intermedio,bajo,3,2,pequeño,alto,inaceptable
intermedio,bajo,3,2,intermedio,bajo,inaceptable
intermedio,bajo,3,2,intermedio,intermedio,inaceptable
intermedio,bajo,3,2,intermedio,alto,inaceptable
intermedio,bajo,3,2,grande,bajo,inaceptable
intermedio,bajo,3,2,grande,intermedio,inaceptable
intermedio,bajo,3,2,grande,alto,inaceptable
intermedio,bajo,3,4,pequeño,bajo,inaceptable
intermedio,bajo,3,4,pequeño,intermedio,aceptable
intermedio,bajo,3,4,pequeño,alto,bueno
intermedio,bajo,3,4,intermedio,bajo,inaceptable
intermedio,bajo,3,4,intermedio,intermedio,aceptable
intermedio,bajo,3,4,intermedio,alto,bueno
intermedio,bajo,3,4,grande,bajo,inaceptable
intermedio,bajo,3,4,grande,intermedio,bueno
intermedio,bajo,3,4,grande,alto,muy_bueno
intermedio,bajo,3,mas_de_4,pequeño,bajo,inaceptable
intermedio,bajo,3,mas_de_4,pequeño,intermedio,aceptable
intermedio,bajo,3,mas_de_4,pequeño,alto,bueno
intermedio,bajo,3,mas_de_4,intermedio,bajo,inaceptable
intermedio,bajo,3,mas_de_4,intermedio,intermedio,bueno
intermedio,bajo,3,mas_de_4,intermedio,alto,muy_bueno
intermedio,bajo,3,mas_de_4,grande,bajo,inaceptable
intermedio,bajo,3,mas_de_4,grande,intermedio,bueno
intermedio,bajo,3,mas_de_4,grande,alto,muy_bueno
intermedio,bajo,4,2,pequeño,bajo,inaceptable
intermedio,bajo,4,2,pequeño,intermedio,inaceptable
intermedio,bajo,4,2,pequeño,alto,inaceptable
intermedio,bajo,4,2,intermedio,bajo,inaceptable
intermedio,bajo,4,2,intermedio,intermedio,inaceptable
intermedio,bajo,4,2,intermedio,alto,inaceptable
intermedio,bajo,4,2,grande,bajo,inaceptable
intermedio,bajo,4,2,grande,intermedio,inaceptable
intermedio,bajo,4,2,grande,alto,inaceptable
intermedio,bajo,4,4,pequeño,bajo,inaceptable
intermedio,bajo,4,4,pequeño,intermedio,aceptable
intermedio,bajo,4,4,pequeño,alto,bueno
intermedio,bajo,4,4,intermedio,bajo,inaceptable
intermedio,bajo,4,4,intermedio,intermedio,bueno
intermedio,bajo,4,4,intermedio,alto,muy_bueno
intermedio,bajo,4,4,grande,bajo,inaceptable
intermedio,bajo,4,4,grande,intermedio,bueno
intermedio,bajo,4,4,grande,alto,muy_bueno
intermedio,bajo,4,mas_de_4,pequeño,bajo,inaceptable
intermedio,bajo,4,mas_de_4,pequeño,intermedio,aceptable
intermedio,bajo,4,mas_de_4,pequeño,alto,bueno
intermedio,bajo,4,mas_de_4,intermedio,bajo,inaceptable
intermedio,bajo,4,mas_de_4,intermedio,intermedio,bueno
intermedio,bajo,4,mas_de_4,intermedio,alto,muy_bueno
intermedio,bajo,4,mas_de_4,grande,bajo,inaceptable
intermedio,bajo,4,mas_de_4,grande,intermedio,bueno
intermedio,bajo,4,mas_de_4,grande,alto,muy_bueno
intermedio,bajo,mas_de_4,2,pequeño,bajo,inaceptable
intermedio,bajo,mas_de_4,2,pequeño,intermedio,inaceptable
intermedio,bajo,mas_de_4,2,pequeño,alto,inaceptable
intermedio,bajo,mas_de_4,2,intermedio,bajo,inaceptable
intermedio,bajo,mas_de_4,2,intermedio,intermedio,inaceptable
intermedio,bajo,mas_de_4,2,intermedio,alto,inaceptable
intermedio,bajo,mas_de_4,2,grande,bajo,inaceptable
intermedio,bajo,mas_de_4,2,grande,intermedio,inaceptable
intermedio,bajo,mas_de_4,2,grande,alto,inaceptable
intermedio,bajo,mas_de_4,4,pequeño,bajo,inaceptable
intermedio,bajo,mas_de_4,4,pequeño,intermedio,aceptable
intermedio,bajo,mas_de_4,4,pequeño,alto,bueno
intermedio,bajo,mas_de_4,4,intermedio,bajo,inaceptable
intermedio,bajo,mas_de_4,4,intermedio,intermedio,bueno
intermedio,bajo,mas_de_4,4,intermedio,alto,muy_bueno
intermedio,bajo,mas_de_4,4,grande,bajo,inaceptable
intermedio,bajo,mas_de_4,4,grande,intermedio,bueno
intermedio,bajo,mas_de_4,4,grande,alto,muy_bueno
intermedio,bajo,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
intermedio,bajo,mas_de_4,mas_de_4,pequeño,intermedio,aceptable
intermedio,bajo,mas_de_4,mas_de_4,pequeño,alto,bueno
intermedio,bajo,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
intermedio,bajo,mas_de_4,mas_de_4,intermedio,intermedio,bueno
intermedio,bajo,mas_de_4,mas_de_4,intermedio,alto,muy_bueno
intermedio,bajo,mas_de_4,mas_de_4,grande,bajo,inaceptable
intermedio,bajo,mas_de_4,mas_de_4,grande,intermedio,bueno
intermedio,bajo,mas_de_4,mas_de_4,grande,alto,muy_bueno
bajo,muy_alto,2,2,pequeño,bajo,inaceptable
bajo,muy_alto,2,2,pequeño,intermedio,inaceptable
bajo,muy_alto,2,2,pequeño,alto,inaceptable
bajo,muy_alto,2,2,intermedio,bajo,inaceptable
bajo,muy_alto,2,2,intermedio,intermedio,inaceptable
bajo,muy_alto,2,2,intermedio,alto,inaceptable
bajo,muy_alto,2,2,grande,bajo,inaceptable
bajo,muy_alto,2,2,grande,intermedio,inaceptable
bajo,muy_alto,2,2,grande,alto,inaceptable
bajo,muy_alto,2,4,pequeño,bajo,inaceptable
bajo,muy_alto,2,4,pequeño,intermedio,inaceptable
bajo,muy_alto,2,4,pequeño,alto,aceptable
bajo,muy_alto,2,4,intermedio,bajo,inaceptable
bajo,muy_alto,2,4,intermedio,intermedio,inaceptable
bajo,muy_alto,2,4,intermedio,alto,aceptable
bajo,muy_alto,2,4,grande,bajo,inaceptable
bajo,muy_alto,2,4,grande,intermedio,aceptable
bajo,muy_alto,2,4,grande,alto,aceptable
bajo,muy_alto,2,mas_de_4,pequeño,bajo,inaceptable
bajo,muy_alto,2,mas_de_4,pequeño,intermedio,inaceptable
bajo,muy_alto,2,mas_de_4,pequeño,alto,inaceptable
bajo,muy_alto,2,mas_de_4,intermedio,bajo,inaceptable
bajo,muy_alto,2,mas_de_4,intermedio,intermedio,inaceptable
bajo,muy_alto,2,mas_de_4,intermedio,alto,aceptable
bajo,muy_alto,2,mas_de_4,grande,bajo,inaceptable
bajo,muy_alto,2,mas_de_4,grande,intermedio,aceptable
bajo,muy_alto,2,mas_de_4,grande,alto,aceptable
bajo,muy_alto,3,2,pequeño,bajo,inaceptable
bajo,muy_alto,3,2,pequeño,intermedio,inaceptable
bajo,muy_alto,3,2,pequeño,alto,inaceptable
bajo,muy_alto,3,2,intermedio,bajo,inaceptable
bajo,muy_alto,3,2,intermedio,intermedio,inaceptable
bajo,muy_alto,3,2,intermedio,alto,inaceptable
bajo,muy_alto,3,2,grande,bajo,inaceptable
bajo,muy_alto,3,2,grande,intermedio,inaceptable
bajo,muy_alto,3,2,grande,alto,inaceptable
bajo,muy_alto,3,4,pequeño,bajo,inaceptable
bajo,muy_alto,3,4,pequeño,intermedio,inaceptable
bajo,muy_alto,3,4,pequeño,alto,aceptable
bajo,muy_alto,3,4,intermedio,bajo,inaceptable
bajo,muy_alto,3,4,intermedio,intermedio,inaceptable
bajo,muy_alto,3,4,intermedio,alto,aceptable
bajo,muy_alto,3,4,grande,bajo,inaceptable
bajo,muy_alto,3,4,grande,intermedio,aceptable
bajo,muy_alto,3,4,grande,alto,aceptable
bajo,muy_alto,3,mas_de_4,pequeño,bajo,inaceptable
bajo,muy_alto,3,mas_de_4,pequeño,intermedio,inaceptable
bajo,muy_alto,3,mas_de_4,pequeño,alto,aceptable
bajo,muy_alto,3,mas_de_4,intermedio,bajo,inaceptable
bajo,muy_alto,3,mas_de_4,intermedio,intermedio,aceptable
bajo,muy_alto,3,mas_de_4,intermedio,alto,aceptable
bajo,muy_alto,3,mas_de_4,grande,bajo,inaceptable
bajo,muy_alto,3,mas_de_4,grande,intermedio,aceptable
bajo,muy_alto,3,mas_de_4,grande,alto,aceptable
bajo,muy_alto,4,2,pequeño,bajo,inaceptable
bajo,muy_alto,4,2,pequeño,intermedio,inaceptable
bajo,muy_alto,4,2,pequeño,alto,inaceptable
bajo,muy_alto,4,2,intermedio,bajo,inaceptable
bajo,muy_alto,4,2,intermedio,intermedio,inaceptable
bajo,muy_alto,4,2,intermedio,alto,inaceptable
bajo,muy_alto,4,2,grande,bajo,inaceptable
bajo,muy_alto,4,2,grande,intermedio,inaceptable
bajo,muy_alto,4,2,grande,alto,inaceptable
bajo,muy_alto,4,4,pequeño,bajo,inaceptable
bajo,muy_alto,4,4,pequeño,intermedio,inaceptable
bajo,muy_alto,4,4,pequeño,alto,aceptable
bajo,muy_alto,4,4,intermedio,bajo,inaceptable
bajo,muy_alto,4,4,intermedio,intermedio,aceptable
bajo,muy_alto,4,4,intermedio,alto,aceptable
bajo,muy_alto,4,4,grande,bajo,inaceptable
bajo,muy_alto,4,4,grande,intermedio,aceptable
bajo,muy_alto,4,4,grande,alto,aceptable
bajo,muy_alto,4,mas_de_4,pequeño,bajo,inaceptable
bajo,muy_alto,4,mas_de_4,pequeño,intermedio,inaceptable
bajo,muy_alto,4,mas_de_4,pequeño,alto,aceptable
bajo,muy_alto,4,mas_de_4,intermedio,bajo,inaceptable
bajo,muy_alto,4,mas_de_4,intermedio,intermedio,aceptable
bajo,muy_alto,4,mas_de_4,intermedio,alto,aceptable
bajo,muy_alto,4,mas_de_4,grande,bajo,inaceptable
bajo,muy_alto,4,mas_de_4,grande,intermedio,aceptable
bajo,muy_alto,4,mas_de_4,grande,alto,aceptable
bajo,muy_alto,mas_de_4,2,pequeño,bajo,inaceptable
bajo,muy_alto,mas_de_4,2,pequeño,intermedio,inaceptable
bajo,muy_alto,mas_de_4,2,pequeño,alto,inaceptable
bajo,muy_alto,mas_de_4,2,intermedio,bajo,inaceptable
bajo,muy_alto,mas_de_4,2,intermedio,intermedio,inaceptable
bajo,muy_alto,mas_de_4,2,intermedio,alto,inaceptable
bajo,muy_alto,mas_de_4,2,grande,bajo,inaceptable
bajo,muy_alto,mas_de_4,2,grande,intermedio,inaceptable
bajo,muy_alto,mas_de_4,2,grande,alto,inaceptable
bajo,muy_alto,mas_de_4,4,pequeño,bajo,inaceptable
bajo,muy_alto,mas_de_4,4,pequeño,intermedio,inaceptable
bajo,muy_alto,mas_de_4,4,pequeño,alto,aceptable
bajo,muy_alto,mas_de_4,4,intermedio,bajo,inaceptable
bajo,muy_alto,mas_de_4,4,intermedio,intermedio,aceptable
bajo,muy_alto,mas_de_4,4,intermedio,alto,aceptable
bajo,muy_alto,mas_de_4,4,grande,bajo,inaceptable
bajo,muy_alto,mas_de_4,4,grande,intermedio,aceptable
bajo,muy_alto,mas_de_4,4,grande,alto,aceptable
bajo,muy_alto,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
bajo,muy_alto,mas_de_4,mas_de_4,pequeño,intermedio,inaceptable
bajo,muy_alto,mas_de_4,mas_de_4,pequeño,alto,aceptable
bajo,muy_alto,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
bajo,muy_alto,mas_de_4,mas_de_4,intermedio,intermedio,aceptable
bajo,muy_alto,mas_de_4,mas_de_4,intermedio,alto,aceptable
bajo,muy_alto,mas_de_4,mas_de_4,grande,bajo,inaceptable
bajo,muy_alto,mas_de_4,mas_de_4,grande,intermedio,aceptable
bajo,muy_alto,mas_de_4,mas_de_4,grande,alto,aceptable
bajo,alto,2,2,pequeño,bajo,inaceptable
bajo,alto,2,2,pequeño,intermedio,inaceptable
bajo,alto,2,2,pequeño,alto,inaceptable
bajo,alto,2,2,intermedio,bajo,inaceptable
bajo,alto,2,2,intermedio,intermedio,inaceptable
bajo,alto,2,2,intermedio,alto,inaceptable
bajo,alto,2,2,grande,bajo,inaceptable
bajo,alto,2,2,grande,intermedio,inaceptable
bajo,alto,2,2,grande,alto,inaceptable
bajo,alto,2,4,pequeño,bajo,inaceptable
bajo,alto,2,4,pequeño,intermedio,aceptable
bajo,alto,2,4,pequeño,alto,aceptable
bajo,alto,2,4,intermedio,bajo,inaceptable
bajo,alto,2,4,intermedio,intermedio,aceptable
bajo,alto,2,4,intermedio,alto,aceptable
bajo,alto,2,4,grande,bajo,inaceptable
bajo,alto,2,4,grande,intermedio,aceptable
bajo,alto,2,4,grande,alto,muy_bueno
bajo,alto,2,mas_de_4,pequeño,bajo,inaceptable
bajo,alto,2,mas_de_4,pequeño,intermedio,inaceptable
bajo,alto,2,mas_de_4,pequeño,alto,inaceptable
bajo,alto,2,mas_de_4,intermedio,bajo,inaceptable
bajo,alto,2,mas_de_4,intermedio,intermedio,aceptable
bajo,alto,2,mas_de_4,intermedio,alto,aceptable
bajo,alto,2,mas_de_4,grande,bajo,inaceptable
bajo,alto,2,mas_de_4,grande,intermedio,aceptable
bajo,alto,2,mas_de_4,grande,alto,muy_bueno
bajo,alto,3,2,pequeño,bajo,inaceptable
bajo,alto,3,2,pequeño,intermedio,inaceptable
bajo,alto,3,2,pequeño,alto,inaceptable
bajo,alto,3,2,intermedio,bajo,inaceptable
bajo,alto,3,2,intermedio,intermedio,inaceptable
bajo,alto,3,2,intermedio,alto,inaceptable
bajo,alto,3,2,grande,bajo,inaceptable
bajo,alto,3,2,grande,intermedio,inaceptable
bajo,alto,3,2,grande,alto,inaceptable
bajo,alto,3,4,pequeño,bajo,inaceptable
bajo,alto,3,4,pequeño,intermedio,aceptable
bajo,alto,3,4,pequeño,alto,aceptable
bajo,alto,3,4,intermedio,bajo,inaceptable
bajo,alto,3,4,intermedio,intermedio,aceptable
bajo,alto,3,4,intermedio,alto,aceptable
bajo,alto,3,4,grande,bajo,inaceptable
bajo,alto,3,4,grande,intermedio,aceptable
bajo,alto,3,4,grande,alto,muy_bueno
bajo,alto,3,mas_de_4,pequeño,bajo,inaceptable
bajo,alto,3,mas_de_4,pequeño,intermedio,aceptable
bajo,alto,3,mas_de_4,pequeño,alto,aceptable
bajo,alto,3,mas_de_4,intermedio,bajo,inaceptable
bajo,alto,3,mas_de_4,intermedio,intermedio,aceptable
bajo,alto,3,mas_de_4,intermedio,alto,muy_bueno
bajo,alto,3,mas_de_4,grande,bajo,inaceptable
bajo,alto,3,mas_de_4,grande,intermedio,aceptable
bajo,alto,3,mas_de_4,grande,alto,muy_bueno
bajo,alto,4,2,pequeño,bajo,inaceptable
bajo,alto,4,2,pequeño,intermedio,inaceptable
bajo,alto,4,2,pequeño,alto,inaceptable
bajo,alto,4,2,intermedio,bajo,inaceptable
bajo,alto,4,2,intermedio,intermedio,inaceptable
bajo,alto,4,2,intermedio,alto,inaceptable
bajo,alto,4,2,grande,bajo,inaceptable
bajo,alto,4,2,grande,intermedio,inaceptable
bajo,alto,4,2,grande,alto,inaceptable
bajo,alto,4,4,pequeño,bajo,inaceptable
bajo,alto,4,4,pequeño,intermedio,aceptable
bajo,alto,4,4,pequeño,alto,aceptable
bajo,alto,4,4,intermedio,bajo,inaceptable
bajo,alto,4,4,intermedio,intermedio,aceptable
bajo,alto,4,4,intermedio,alto,muy_bueno
bajo,alto,4,4,grande,bajo,inaceptable
bajo,alto,4,4,grande,intermedio,aceptable
bajo,alto,4,4,grande,alto,muy_bueno
bajo,alto,4,mas_de_4,pequeño,bajo,inaceptable
bajo,alto,4,mas_de_4,pequeño,intermedio,aceptable
bajo,alto,4,mas_de_4,pequeño,alto,aceptable
bajo,alto,4,mas_de_4,intermedio,bajo,inaceptable
bajo,alto,4,mas_de_4,intermedio,intermedio,aceptable
bajo,alto,4,mas_de_4,intermedio,alto,muy_bueno
bajo,alto,4,mas_de_4,grande,bajo,inaceptable
bajo,alto,4,mas_de_4,grande,intermedio,aceptable
bajo,alto,4,mas_de_4,grande,alto,muy_bueno
bajo,alto,mas_de_4,2,pequeño,bajo,inaceptable
bajo,alto,mas_de_4,2,pequeño,intermedio,inaceptable
bajo,alto,mas_de_4,2,pequeño,alto,inaceptable
bajo,alto,mas_de_4,2,intermedio,bajo,inaceptable
bajo,alto,mas_de_4,2,intermedio,intermedio,inaceptable
bajo,alto,mas_de_4,2,intermedio,alto,inaceptable
bajo,alto,mas_de_4,2,grande,bajo,inaceptable
bajo,alto,mas_de_4,2,grande,intermedio,inaceptable
bajo,alto,mas_de_4,2,grande,alto,inaceptable
bajo,alto,mas_de_4,4,pequeño,bajo,inaceptable
bajo,alto,mas_de_4,4,pequeño,intermedio,aceptable
bajo,alto,mas_de_4,4,pequeño,alto,aceptable
bajo,alto,mas_de_4,4,intermedio,bajo,inaceptable
bajo,alto,mas_de_4,4,intermedio,intermedio,aceptable
bajo,alto,mas_de_4,4,intermedio,alto,muy_bueno
bajo,alto,mas_de_4,4,grande,bajo,inaceptable
bajo,alto,mas_de_4,4,grande,intermedio,aceptable
bajo,alto,mas_de_4,4,grande,alto,muy_bueno
bajo,alto,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
bajo,alto,mas_de_4,mas_de_4,pequeño,intermedio,aceptable
bajo,alto,mas_de_4,mas_de_4,pequeño,alto,aceptable
bajo,alto,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
bajo,alto,mas_de_4,mas_de_4,intermedio,intermedio,aceptable
bajo,alto,mas_de_4,mas_de_4,intermedio,alto,muy_bueno
bajo,alto,mas_de_4,mas_de_4,grande,bajo,inaceptable
bajo,alto,mas_de_4,mas_de_4,grande,intermedio,aceptable
bajo,alto,mas_de_4,mas_de_4,grande,alto,muy_bueno
bajo,intermedio,2,2,pequeño,bajo,inaceptable
bajo,intermedio,2,2,pequeño,intermedio,inaceptable
bajo,intermedio,2,2,pequeño,alto,inaceptable
bajo,intermedio,2,2,intermedio,bajo,inaceptable
bajo,intermedio,2,2,intermedio,intermedio,inaceptable
bajo,intermedio,2,2,intermedio,alto,inaceptable
bajo,intermedio,2,2,grande,bajo,inaceptable
bajo,intermedio,2,2,grande,intermedio,inaceptable
bajo,intermedio,2,2,grande,alto,inaceptable
bajo,intermedio,2,4,pequeño,bajo,inaceptable
bajo,intermedio,2,4,pequeño,intermedio,aceptable
bajo,intermedio,2,4,pequeño,alto,bueno
bajo,intermedio,2,4,intermedio,bajo,inaceptable
bajo,intermedio,2,4,intermedio,intermedio,aceptable
bajo,intermedio,2,4,intermedio,alto,bueno
bajo,intermedio,2,4,grande,bajo,inaceptable
bajo,intermedio,2,4,grande,intermedio,bueno
bajo,intermedio,2,4,grande,alto,muy_bueno
bajo,intermedio,2,mas_de_4,pequeño,bajo,inaceptable
bajo,intermedio,2,mas_de_4,pequeño,intermedio,inaceptable
bajo,intermedio,2,mas_de_4,pequeño,alto,inaceptable
bajo,intermedio,2,mas_de_4,intermedio,bajo,inaceptable
bajo,intermedio,2,mas_de_4,intermedio,intermedio,aceptable
bajo,intermedio,2,mas_de_4,intermedio,alto,bueno
bajo,intermedio,2,mas_de_4,grande,bajo,inaceptable
bajo,intermedio,2,mas_de_4,grande,intermedio,bueno
bajo,intermedio,2,mas_de_4,grande,alto,muy_bueno
bajo,intermedio,3,2,pequeño,bajo,inaceptable
bajo,intermedio,3,2,pequeño,intermedio,inaceptable
bajo,intermedio,3,2,pequeño,alto,inaceptable
bajo,intermedio,3,2,intermedio,bajo,inaceptable
bajo,intermedio,3,2,intermedio,intermedio,inaceptable
bajo,intermedio,3,2,intermedio,alto,inaceptable
bajo,intermedio,3,2,grande,bajo,inaceptable
bajo,intermedio,3,2,grande,intermedio,inaceptable
bajo,intermedio,3,2,grande,alto,inaceptable
bajo,intermedio,3,4,pequeño,bajo,inaceptable
bajo,intermedio,3,4,pequeño,intermedio,aceptable
bajo,intermedio,3,4,pequeño,alto,bueno
bajo,intermedio,3,4,intermedio,bajo,inaceptable
bajo,intermedio,3,4,intermedio,intermedio,aceptable
bajo,intermedio,3,4,intermedio,alto,bueno
bajo,intermedio,3,4,grande,bajo,inaceptable
bajo,intermedio,3,4,grande,intermedio,bueno
bajo,intermedio,3,4,grande,alto,muy_bueno
bajo,intermedio,3,mas_de_4,pequeño,bajo,inaceptable
bajo,intermedio,3,mas_de_4,pequeño,intermedio,aceptable
bajo,intermedio,3,mas_de_4,pequeño,alto,bueno
bajo,intermedio,3,mas_de_4,intermedio,bajo,inaceptable
bajo,intermedio,3,mas_de_4,intermedio,intermedio,bueno
bajo,intermedio,3,mas_de_4,intermedio,alto,muy_bueno
bajo,intermedio,3,mas_de_4,grande,bajo,inaceptable
bajo,intermedio,3,mas_de_4,grande,intermedio,bueno
bajo,intermedio,3,mas_de_4,grande,alto,muy_bueno
bajo,intermedio,4,2,pequeño,bajo,inaceptable
bajo,intermedio,4,2,pequeño,intermedio,inaceptable
bajo,intermedio,4,2,pequeño,alto,inaceptable
bajo,intermedio,4,2,intermedio,bajo,inaceptable
bajo,intermedio,4,2,intermedio,intermedio,inaceptable
bajo,intermedio,4,2,intermedio,alto,inaceptable
bajo,intermedio,4,2,grande,bajo,inaceptable
bajo,intermedio,4,2,grande,intermedio,inaceptable
bajo,intermedio,4,2,grande,alto,inaceptable
bajo,intermedio,4,4,pequeño,bajo,inaceptable
bajo,intermedio,4,4,pequeño,intermedio,aceptable
bajo,intermedio,4,4,pequeño,alto,bueno
bajo,intermedio,4,4,intermedio,bajo,inaceptable
bajo,intermedio,4,4,intermedio,intermedio,bueno
bajo,intermedio,4,4,intermedio,alto,muy_bueno
bajo,intermedio,4,4,grande,bajo,inaceptable
bajo,intermedio,4,4,grande,intermedio,bueno
bajo,intermedio,4,4,grande,alto,muy_bueno
bajo,intermedio,4,mas_de_4,pequeño,bajo,inaceptable
bajo,intermedio,4,mas_de_4,pequeño,intermedio,aceptable
bajo,intermedio,4,mas_de_4,pequeño,alto,bueno
bajo,intermedio,4,mas_de_4,intermedio,bajo,inaceptable
bajo,intermedio,4,mas_de_4,intermedio,intermedio,bueno
bajo,intermedio,4,mas_de_4,intermedio,alto,muy_bueno
bajo,intermedio,4,mas_de_4,grande,bajo,inaceptable
