"","Valoración_credito","Edad","Ingresos","Tarjetas_credito","Educacion","Créditos_coche","CLASE.CART","PROBA.CART"
"1230","Bueno",29.2977143723421,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1231","Bueno",39.482348293445,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1232","Bueno",39.0678401691774,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1233","Bueno",48.6511854859787,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1234","Bueno",41.6387144976068,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1235","Bueno",31.9604950771883,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1236","Bueno",42.3483742896266,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1237","Bueno",47.8332348869178,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1238","Bueno",34.1667364799945,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1239","Bueno",42.3419938203407,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1240","Bueno",26.3716686427476,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1241","Bueno",30.9576712719181,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1242","Bueno",33.5215625407616,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1243","Bueno",28.2773094778746,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1244","Bueno",35.760183317449,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1245","Bueno",52.5911749819802,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1246","Bueno",43.0153978611057,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1247","Bueno",38.5841394832275,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1248","Bueno",29.3422183071233,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1249","Bueno",46.6528618764452,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1250","Bueno",31.5884420108488,"Bajo","5 o más","Universitario","1 o ninguno","Malo",0.0985010706638115
"1251","Bueno",26.1452044893564,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1252","Bueno",46.2132982176217,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1253","Bueno",40.5929871082818,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1254","Bueno",45.8754204082476,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1255","Bueno",26.199592145103,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1256","Bueno",57.4285197095364,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1257","Bueno",52.3612522613235,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1258","Bueno",43.4474964125935,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1259","Bueno",46.3343658746571,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1260","Bueno",22.9202067267919,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1261","Bueno",24.4755636681075,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1262","Bueno",24.7949175359636,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1263","Bueno",35.1328965187702,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1264","Bueno",40.7165232367631,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1265","Bueno",44.1959354220219,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1266","Bueno",41.1777961412669,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"1267","Bueno",34.1228468017026,"Alto","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1268","Bueno",44.7677455799602,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.923076923076923
"1269","Bueno",35.8459881119838,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1270","Bueno",20.1339856623963,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1271","Bueno",42.7441732131953,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1272","Bueno",29.7849295823179,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"1273","Bueno",21.2924960579555,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Malo",0.263157894736842
"1274","Bueno",47.0543027195155,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1275","Bueno",27.9283946139505,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1276","Bueno",46.1875031466481,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.923076923076923
"1277","Bueno",43.0348064201915,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1278","Bueno",33.4488694137964,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"1279","Bueno",24.845240437458,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1280","Bueno",32.6578818227112,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1281","Bueno",34.9122427437917,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1282","Bueno",51.0480943025226,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1283","Bueno",35.2578978195984,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1284","Bueno",24.2410794088293,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1285","Bueno",47.0801417338541,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1286","Bueno",29.0903194997201,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1287","Bueno",39.3854824050997,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1288","Bueno",37.4104056306626,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1289","Bueno",25.7054963424901,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1290","Bueno",39.0083048658653,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.923076923076923
"1291","Bueno",39.9779271360969,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1292","Bueno",33.1121302351156,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1293","Bueno",43.8638607227021,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1294","Bueno",46.2857423530719,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.787037037037037
"1295","Bueno",47.2815972318832,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1296","Bueno",48.2954289386096,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1297","Bueno",31.9390999116775,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1298","Bueno",31.9211267847866,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1299","Bueno",39.3547324542238,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1300","Bueno",44.4881733333731,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1301","Bueno",29.8768622770453,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1302","Bueno",34.8200813103453,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1303","Bueno",33.8438566426316,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1304","Bueno",40.8345771626529,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1305","Bueno",36.8118748388867,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1306","Bueno",33.712306425621,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1307","Bueno",28.7222785085355,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1308","Bueno",44.6497202269597,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1309","Bueno",26.771839870803,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1310","Bueno",49.2135752299763,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1311","Bueno",32.5911918189118,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1312","Bueno",32.8349274040484,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1313","Bueno",24.1316262124939,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1314","Bueno",39.4115777424922,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1315","Bueno",49.0677227359211,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1316","Bueno",44.8822432825078,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1317","Bueno",44.8767762839288,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1318","Bueno",49.3524836499131,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1319","Bueno",31.1580284825116,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1320","Bueno",30.687018923923,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1321","Bueno",45.5219958671066,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1322","Bueno",42.0873175363555,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.923076923076923
"1323","Bueno",30.4647018969412,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1324","Bueno",40.2762006811748,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1325","Bueno",27.8797883960074,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1326","Bueno",48.6878956499393,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1327","Bueno",36.1106281689272,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1328","Bueno",40.9634442916888,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1329","Bueno",36.0230060530056,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1330","Bueno",47.7916560959059,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1331","Bueno",48.7767275453622,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1332","Bueno",47.7760225440432,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1333","Bueno",47.2750690004361,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1334","Bueno",40.7839167360502,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1335","Bueno",48.6315098983163,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1336","Bueno",23.9013577020958,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1337","Bueno",30.9076707318075,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1338","Bueno",40.6600358064721,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1339","Bueno",44.8986518806837,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1340","Bueno",45.0241518640338,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1341","Bueno",35.9978575992028,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1342","Bueno",29.9071496394164,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1343","Bueno",47.7632895300217,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1344","Bueno",28.1903313113836,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1345","Bueno",34.3764970334732,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"1346","Bueno",38.2448845892045,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1347","Bueno",35.7816746258879,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1348","Bueno",30.8820450002719,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1349","Bueno",43.9197668299528,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1350","Bueno",26.6993802651147,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1351","Bueno",38.9041359205054,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1352","Bueno",38.6794146703287,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1353","Bueno",50.7126316523755,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1354","Bueno",38.7302288324412,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1355","Bueno",44.2490586183134,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1356","Bueno",22.4556752342064,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1357","Bueno",31.0190596153991,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1358","Bueno",31.9879803595661,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1359","Bueno",28.9243905588865,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1360","Bueno",22.4870293587068,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Malo",0.263157894736842
"1361","Bueno",24.7641934574637,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1362","Bueno",50.4155945300869,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1363","Bueno",35.9119790538731,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1364","Bueno",49.9154862357429,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1365","Bueno",44.9937329562443,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1366","Bueno",27.4660460933296,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1367","Bueno",28.0875390179837,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1368","Bueno",24.9626683656588,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1369","Bueno",48.4903801641789,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1370","Bueno",43.2245937173968,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1371","Bueno",38.8140319968272,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1372","Bueno",35.9317194898044,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1373","Bueno",40.8080905652191,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1374","Bueno",37.0180847197658,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1375","Bueno",41.4972420506428,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1376","Bueno",35.4651531932741,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1377","Bueno",34.8230038203019,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1378","Bueno",25.1005553160336,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1379","Bueno",44.8428613003968,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1380","Bueno",24.725281083864,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1381","Bueno",45.4129656964551,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1382","Bueno",38.7395601590388,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1383","Bueno",25.2084453894417,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1384","Bueno",33.5795419609449,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1385","Bueno",43.2642125210273,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1386","Bueno",27.3105960778592,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1387","Bueno",47.964567019828,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1388","Bueno",38.4151278620396,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1389","Bueno",30.6051808475033,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1390","Bueno",43.9223008833755,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1391","Bueno",44.4421050696906,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1392","Bueno",38.374919588253,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1393","Bueno",46.4806488348674,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"1394","Bueno",38.4255069313567,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1395","Bueno",35.8880975929168,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1396","Bueno",28.1746469143629,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1397","Bueno",20.8510591113253,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1398","Bueno",34.5628999805357,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1399","Bueno",41.7011022387718,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"1400","Bueno",41.2642301149814,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1401","Bueno",47.7310277289929,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.787037037037037
"1402","Bueno",38.3107523686292,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1403","Bueno",39.6493349125194,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1404","Bueno",39.8580048674699,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1405","Bueno",50.0426120618044,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1406","Bueno",32.0978802980645,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1407","Bueno",22.8018799041051,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1408","Bueno",42.0016763130894,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1409","Bueno",26.3419436620671,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1410","Bueno",47.5463969920308,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1411","Bueno",40.8142599265279,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"1412","Bueno",34.646574749048,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1413","Bueno",43.2602897465659,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1414","Bueno",29.7003882803665,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1415","Bueno",22.3156204488902,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1416","Bueno",29.773236709154,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1417","Bueno",43.8650443300444,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1418","Bueno",39.2393601816659,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1419","Bueno",28.6513922337485,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1420","Bueno",50.6699850474993,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1421","Bueno",37.6715271731317,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1422","Bueno",42.4256956615533,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1423","Bueno",32.7907203781347,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1424","Bueno",35.4466392747662,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1425","Bueno",26.997550037294,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"1426","Bueno",32.9718473971158,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1427","Bueno",31.9023879137356,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1428","Bueno",45.8417159403045,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1429","Bueno",34.5138994384157,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1430","Bueno",47.585382249316,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1431","Bueno",45.2692621331705,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1432","Bueno",26.1553334671737,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1433","Bueno",27.4651071428213,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1434","Bueno",28.4033102097372,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1435","Bueno",38.6603458567532,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1436","Bueno",30.2431346442032,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1437","Bueno",35.8613261293699,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1438","Bueno",49.7903455026691,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1439","Bueno",38.3815577246027,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1440","Bueno",33.3202362723653,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1441","Bueno",46.6237809328615,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1442","Bueno",32.8753858351696,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1443","Bueno",47.3938577503648,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1444","Bueno",22.7753971410969,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1445","Bueno",32.1433005114582,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1446","Bueno",35.0055261695648,"Medio","5 o más","Universitario","2 o más","Malo",0.266666666666667
"1447","Bueno",46.666611246852,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.923076923076923
"1448","Bueno",25.6126831046611,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1449","Bueno",31.1742003925694,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1450","Bueno",28.4980226998067,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1451","Bueno",34.3037995724042,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1452","Bueno",48.046036677797,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1453","Bueno",33.3308619853968,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1454","Bueno",27.9231991448037,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1455","Bueno",33.2041224952986,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1456","Bueno",40.4087857708404,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1457","Bueno",27.7817616058545,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1458","Bueno",33.1075116992755,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1459","Bueno",55.933825444176,"Alto","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1460","Bueno",27.9228291591747,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1461","Bueno",49.6772133823594,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1462","Bueno",27.9552609327211,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1463","Bueno",21.7515983939428,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1464","Bueno",21.9782519242779,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1465","Bueno",26.8288655372471,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1466","Bueno",34.7514104484768,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1467","Bueno",33.13168989561,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"1468","Bueno",30.9030906716049,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1469","Bueno",46.1352109757632,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1470","Bueno",31.2818149266751,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1471","Bueno",42.9867807371053,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1472","Bueno",37.024502471706,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1473","Bueno",27.2668834261106,"Medio","5 o más","Bachillerato","1 o ninguno","Malo",0.176706827309237
"1474","Bueno",22.42269086619,"Bajo","Menos de 5","Universitario","1 o ninguno","Malo",0.263157894736842
"1475","Bueno",50.3789543155573,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1476","Bueno",28.690915249211,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1477","Bueno",21.787413134487,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1478","Bueno",39.0017205080623,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1479","Bueno",21.190927914392,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1480","Bueno",25.5338083683686,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1481","Bueno",33.1794493921184,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1482","Bueno",46.3582474359531,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1483","Bueno",53.7033802259253,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1484","Bueno",29.6159554696072,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1485","Bueno",41.6505145958035,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1486","Bueno",30.8863433617798,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1487","Bueno",39.2727767503449,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"1488","Bueno",20.3267666523753,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1489","Bueno",59.7765229501171,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1490","Bueno",28.9987096950263,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1491","Bueno",33.6961489188784,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
